Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,tip_percent,generous,day,day_name,am_rush,daytime,pm_rush,nighttime,month
4586103,2,2017-01-24 18:03:38,2017-01-24 18:09:15,1,1.35,1,N,231,249,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8,12.82051282051282,0,1,lunes,0,0,1,0,jan
45904750,1,2017-05-28 21:33:34,2017-05-28 21:41:22,1,2.1,1,N,24,142,1,8.5,0.5,0.5,1.25,0.0,0.3,11.05,12.755102040816327,0,6,sábado,0,0,0,1,may
61756426,2,2017-07-20 17:31:40,2017-07-20 17:52:46,1,0.78,1,N,161,163,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76,20.0,1,3,miércoles,0,0,1,0,jul
57809978,2,2017-07-07 05:23:56,2017-07-07 05:26:24,5,0.74,1,N,237,140,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,20.0,1,4,jueves,0,0,0,1,jul
101385456,2,2017-11-30 21:06:14,2017-11-30 21:14:01,4,0.99,1,N,230,164,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,12.048192771084336,0,3,miércoles,0,0,0,1,nov
97847836,2,2017-11-18 10:33:09,2017-11-18 10:45:24,6,2.21,1,N,186,211,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0,15.044247787610617,0,5,viernes,0,1,0,0,nov
5585683,1,2017-01-27 14:58:47,2017-01-27 15:15:53,3,1.9,1,N,113,231,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3,15.037593984962406,0,4,jueves,0,1,0,0,jan
53780951,2,2017-06-24 07:02:13,2017-06-24 07:09:00,1,1.32,1,N,48,164,1,7.0,0.0,0.5,1.1,0.0,0.3,8.9,14.102564102564102,0,5,viernes,1,0,0,0,jun
64353574,2,2017-07-29 13:22:34,2017-07-29 13:49:07,1,4.93,1,N,114,236,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8,9.615384615384615,0,5,viernes,0,1,0,0,jul
99005326,1,2017-11-22 01:15:43,2017-11-22 01:23:38,1,1.4,1,N,125,231,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,19.886363636363637,0,2,martes,0,0,0,1,nov
55997232,2,2017-06-09 16:47:06,2017-06-09 17:14:38,1,2.52,1,N,236,161,1,18.0,1.0,0.5,3.96,0.0,0.3,23.76,20.0,1,4,jueves,0,0,1,0,jun
8807999,2,2017-02-05 17:46:38,2017-02-05 17:57:53,1,1.5,1,N,170,113,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3,10.75268817204301,0,6,sábado,0,0,1,0,feb
85776361,2,2017-10-12 08:42:25,2017-10-12 08:57:22,1,1.36,1,N,140,237,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,19.999999999999996,0,3,miércoles,1,0,0,0,oct
42385863,2,2017-05-12 08:52:40,2017-05-12 09:09:29,1,1.52,1,N,164,163,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,20.0,1,4,jueves,1,0,0,0,may
95620783,2,2017-11-11 13:39:55,2017-11-11 14:53:05,1,13.61,1,N,132,181,1,55.0,0.0,0.5,11.16,0.0,0.3,66.96,20.0,1,5,viernes,0,1,0,0,nov
21011777,1,2017-03-13 15:40:17,2017-03-13 15:48:35,1,1.1,1,N,186,68,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,19.879518072289155,0,0,domingo,0,1,0,0,mar
60404871,2,2017-07-16 01:33:20,2017-07-16 01:38:08,1,1.29,1,N,163,164,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,20.0,1,6,sábado,0,0,0,1,jul
93428133,1,2017-11-04 19:29:21,2017-11-04 19:37:57,1,1.0,1,N,164,113,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,19.871794871794872,0,5,viernes,0,0,1,0,nov
77252083,1,2017-09-14 10:57:36,2017-09-14 11:08:46,1,1.3,1,N,237,142,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,19.897959183673468,0,3,miércoles,0,1,0,0,sep
42880449,1,2017-05-13 14:01:05,2017-05-13 14:05:15,1,0.7,1,N,234,170,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0.0,0,5,viernes,0,1,0,0,may
83746492,1,2017-10-05 17:05:41,2017-10-05 17:13:12,2,1.1,1,N,246,230,1,7.0,1.0,0.5,2.0,0.0,0.3,10.8,22.727272727272727,1,3,miércoles,0,0,1,0,oct
85346238,2,2017-10-10 20:17:38,2017-10-10 20:24:12,1,1.24,1,N,48,246,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,20.000000000000004,1,1,lunes,0,0,0,1,oct
23471727,2,2017-03-21 11:24:31,2017-03-21 11:49:47,1,8.18,1,N,87,75,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16,20.000000000000004,1,1,lunes,0,1,0,0,mar
17894773,2,2017-03-04 01:13:55,2017-03-04 01:25:26,1,1.7,1,N,114,13,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,9.25925925925926,0,5,viernes,0,0,0,1,mar
103523373,2,2017-12-07 10:30:16,2017-12-07 10:40:06,1,1.36,1,N,68,158,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,20.0,1,3,miércoles,0,1,0,0,dec
98579619,2,2017-11-20 17:03:01,2017-11-20 17:13:08,1,1.25,1,N,142,237,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76,20.0,1,0,domingo,0,0,1,0,nov
72512970,2,2017-08-28 15:04:32,2017-08-28 15:19:07,1,1.42,1,N,161,50,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12,24.95575221238938,1,0,domingo,0,1,0,0,aug
108077328,1,2017-12-20 19:15:56,2017-12-20 19:25:36,1,2.3,1,N,50,238,1,10.0,1.0,0.5,2.3,0.0,0.3,14.1,19.491525423728813,0,2,martes,0,0,1,0,dec
82727537,2,2017-10-02 10:17:30,2017-10-02 10:25:56,1,1.15,1,N,186,50,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,20.000000000000004,1,0,domingo,0,1,0,0,oct
67332929,2,2017-08-09 08:32:09,2017-08-09 09:31:11,1,15.89,1,N,138,87,1,53.0,0.0,0.5,10.0,5.76,0.3,69.56,16.789791806581597,0,2,martes,1,0,0,0,aug
16208806,2,2017-02-28 17:40:20,2017-02-28 17:55:25,1,1.46,1,N,237,164,1,10.5,1.0,0.5,3.69,0.0,0.3,15.99,30.0,1,1,lunes,0,0,1,0,feb
96441112,2,2017-11-14 07:32:28,2017-11-14 08:22:59,1,15.48,1,N,138,88,1,45.0,0.0,0.5,8.0,5.76,0.3,59.56,15.51590380139643,0,1,lunes,1,0,0,0,nov
21230173,2,2017-03-14 17:21:47,2017-03-14 17:26:40,1,1.74,1,N,262,74,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56,20.0,1,1,lunes,0,0,1,0,mar
36248435,2,2017-04-29 13:26:16,2017-04-29 13:37:35,1,2.06,1,N,24,75,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,20.0,1,5,viernes,0,1,0,0,apr
99370151,2,2017-11-23 13:53:43,2017-11-23 14:03:20,1,0.51,1,N,158,114,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0.0,0,3,miércoles,0,1,0,0,nov
4650405,2,2017-01-24 21:08:02,2017-01-24 21:16:46,1,1.65,1,N,161,137,1,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0,0,1,lunes,0,0,0,1,jan
43937108,2,2017-05-20 19:43:58,2017-05-20 19:51:43,1,1.36,1,N,142,238,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,20.0,1,5,viernes,0,0,1,0,may
12583897,2,2017-02-17 10:59:41,2017-02-17 11:11:47,1,2.15,1,N,263,229,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,20.0,1,4,jueves,0,1,0,0,feb
19559304,2,2017-03-08 16:00:15,2017-03-08 16:07:11,1,0.67,1,N,170,186,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8,12.82051282051282,0,2,martes,0,0,1,0,mar
19343693,1,2017-03-07 23:51:39,2017-03-07 23:57:50,1,2.1,1,N,264,264,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,19.892473118279568,0,1,lunes,0,0,0,1,mar
65108640,2,2017-08-01 11:23:05,2017-08-01 11:47:02,1,2.16,1,N,162,234,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56,20.0,1,1,lunes,0,1,0,0,aug
23558531,1,2017-03-21 16:37:30,2017-03-21 16:47:24,1,1.4,1,N,114,90,1,8.0,1.0,0.5,1.0,0.0,0.3,10.8,10.20408163265306,0,1,lunes,0,0,1,0,mar
32548252,2,2017-04-28 21:06:17,2017-04-28 21:28:11,1,4.33,1,N,162,74,1,18.0,0.5,0.5,5.79,0.0,0.3,25.09,30.0,1,4,jueves,0,0,0,1,apr
2335254,2,2017-01-09 19:56:06,2017-01-09 20:28:06,1,16.48,1,N,132,256,1,45.5,1.0,0.5,9.46,0.0,0.3,56.76,20.000000000000004,1,0,domingo,0,0,1,0,jan
107267738,1,2017-12-18 10:09:30,2017-12-18 10:34:21,1,4.9,1,N,170,87,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,19.955156950672645,0,0,domingo,0,1,0,0,dec
17867190,2,2017-03-03 23:48:26,2017-03-04 00:01:25,1,2.81,1,N,170,236,1,12.0,0.5,0.5,2.0,0.0,0.3,15.3,15.037593984962406,0,4,jueves,0,0,0,1,mar
10786171,1,2017-02-13 21:13:32,2017-02-13 21:25:26,1,2.4,1,N,263,48,1,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0,0,0,domingo,0,0,0,1,feb
51426675,1,2017-06-17 17:50:21,2017-06-17 17:52:15,2,0.6,1,N,141,141,1,4.0,0.0,0.5,1.4,0.0,0.3,6.2,29.166666666666664,1,5,viernes,0,0,1,0,jun
91558148,2,2017-10-29 23:07:52,2017-10-29 23:26:13,1,6.0,1,N,48,116,1,19.5,0.5,0.5,3.0,0.0,0.3,23.8,14.423076923076922,0,6,sábado,0,0,0,1,oct
113080439,2,2017-01-06 20:29:21,2017-01-06 20:34:10,1,0.61,1,N,107,137,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,20.0,1,4,jueves,0,0,0,1,jan
30547852,2,2017-04-15 00:40:14,2017-04-15 00:55:17,4,2.0,1,N,234,148,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3,16.260162601626014,0,5,viernes,0,0,0,1,apr
105767060,2,2017-12-13 22:31:09,2017-12-13 22:47:16,3,2.24,1,N,163,68,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8,14.492753623188406,0,2,martes,0,0,0,1,dec
65418213,1,2017-08-02 12:33:00,2017-08-02 12:50:03,1,1.9,1,N,230,234,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0,25.0,1,2,martes,0,1,0,0,aug
83051810,2,2017-10-03 13:29:14,2017-10-03 13:37:17,1,1.21,1,N,163,237,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,20.000000000000004,1,1,lunes,0,1,0,0,oct
44593620,1,2017-05-24 14:00:28,2017-05-24 14:18:00,2,4.4,1,N,137,231,1,18.0,0.0,0.5,3.38,0.0,0.3,22.18,17.978723404255316,0,2,martes,0,1,0,0,may
28216074,2,2017-04-05 19:39:54,2017-04-05 19:44:19,1,0.54,1,N,161,229,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3,15.873015873015872,0,2,martes,0,0,1,0,apr
74883372,2,2017-09-06 19:59:31,2017-09-06 20:21:27,5,7.32,1,N,237,88,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,20.0,1,2,martes,0,0,1,0,sep
65050769,2,2017-08-01 07:47:52,2017-08-01 08:03:28,1,2.81,1,N,249,161,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,20.0,1,1,lunes,1,0,0,0,aug
107152846,2,2017-12-17 20:29:26,2017-12-17 20:35:37,2,0.92,1,N,79,68,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,20.0,1,6,sábado,0,0,0,1,dec
2478213,1,2017-01-10 10:12:25,2017-01-10 10:28:11,1,1.9,1,N,229,43,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,19.921874999999996,0,1,lunes,0,1,0,0,jan
7909699,2,2017-02-03 08:14:02,2017-02-03 08:15:45,1,0.24,1,N,236,236,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,20.0,1,4,jueves,1,0,0,0,feb
34288229,2,2017-04-25 17:40:53,2017-04-25 18:01:05,1,1.39,1,N,143,163,1,13.0,1.0,0.5,3.7,0.0,0.3,18.5,25.0,1,1,lunes,0,0,1,0,apr
112088891,1,2017-01-05 16:25:59,2017-01-05 16:55:08,1,3.5,1,N,114,141,1,19.5,1.0,0.5,2.0,0.0,0.3,23.3,9.389671361502346,0,3,miércoles,0,0,1,0,jan
55099978,2,2017-06-30 20:10:02,2017-06-30 20:18:07,1,0.84,1,N,113,79,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,25.060240963855417,1,4,jueves,0,0,0,1,jun
51408573,2,2017-06-17 16:39:27,2017-06-17 16:53:42,5,2.68,1,N,17,37,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,20.0,1,5,viernes,0,0,1,0,jun
25325395,2,2017-03-28 09:57:44,2017-03-28 10:26:35,2,10.91,1,N,138,182,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87,19.994879672299028,0,1,lunes,1,0,0,0,mar
53255660,1,2017-06-22 21:20:13,2017-06-22 21:31:04,1,1.4,1,N,162,170,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,19.897959183673468,0,3,miércoles,0,0,0,1,jun
85738384,1,2017-10-12 05:36:49,2017-10-12 05:44:50,1,2.0,1,N,170,113,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,19.897959183673468,0,3,miércoles,0,0,0,1,oct
47927948,2,2017-06-03 12:46:06,2017-06-03 12:52:18,1,0.6,1,N,186,68,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,20.0,1,5,viernes,0,1,0,0,jun
61694138,2,2017-07-20 13:21:55,2017-07-20 14:21:20,1,17.86,3,N,170,1,1,78.0,0.0,0.0,0.0,16.5,0.3,94.8,0.0,0,3,miércoles,0,1,0,0,jul
29265145,1,2017-04-08 15:57:56,2017-04-08 16:11:44,3,1.7,1,N,48,142,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,25.0,1,5,viernes,0,1,0,0,apr
30717696,2,2017-04-15 16:05:24,2017-04-15 16:19:30,1,1.42,1,N,162,237,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,9.25925925925926,0,5,viernes,0,0,1,0,apr
79748125,1,2017-09-22 17:23:18,2017-09-22 17:28:41,1,0.9,1,N,238,24,1,6.0,1.0,0.5,1.2,0.0,0.3,9.0,15.384615384615385,0,4,jueves,0,0,1,0,sep
32334816,1,2017-04-20 10:15:54,2017-04-20 10:23:19,1,0.4,1,N,236,236,1,6.0,0.0,0.5,0.34,0.0,0.3,7.14,5.0,0,3,miércoles,0,1,0,0,apr
70254362,2,2017-08-19 21:35:15,2017-08-19 21:45:17,1,1.7,1,N,234,144,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,20.0,1,5,viernes,0,0,0,1,aug
72377277,2,2017-08-27 22:13:17,2017-08-27 22:23:12,1,2.19,1,N,239,48,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12,24.95575221238938,1,6,sábado,0,0,0,1,aug
53029531,2,2017-06-22 10:34:30,2017-06-22 10:47:22,1,1.0,1,N,113,234,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,20.0,1,3,miércoles,0,1,0,0,jun
12984073,1,2017-02-18 14:34:19,2017-02-18 14:48:50,1,2.5,1,N,246,249,1,12.5,0.0,0.5,3.95,0.0,0.3,17.25,29.69924812030075,1,5,viernes,0,1,0,0,feb
104395154,2,2017-12-09 17:07:31,2017-12-09 17:28:55,1,3.42,1,N,79,141,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56,20.0,1,5,viernes,0,0,1,0,dec
47810144,2,2017-06-03 02:28:59,2017-06-03 02:42:01,1,2.42,1,N,148,90,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8,7.8125,0,5,viernes,0,0,0,1,jun
97653265,2,2017-11-17 19:01:30,2017-11-17 19:05:10,1,0.64,1,N,236,236,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56,20.0,1,4,jueves,0,0,1,0,nov
111390998,1,2017-01-15 11:45:27,2017-01-15 11:56:34,1,2.0,1,N,238,263,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,19.90740740740741,0,6,sábado,0,1,0,0,jan
100712230,2,2017-11-28 19:07:53,2017-11-28 19:21:56,5,1.97,1,N,233,140,1,10.5,1.0,0.5,3.08,0.0,0.3,15.38,25.040650406504067,1,1,lunes,0,0,1,0,nov
661848,2,2017-01-03 09:24:51,2017-01-03 09:38:13,1,1.77,1,N,107,144,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,9.25925925925926,0,1,lunes,1,0,0,0,jan
1684732,1,2017-01-20 17:48:11,2017-01-20 18:27:15,1,8.6,1,N,138,236,1,31.0,1.0,0.5,7.65,5.54,0.3,45.99,19.953051643192488,0,4,jueves,0,0,1,0,jan
21295462,1,2017-03-15 06:53:06,2017-03-15 06:59:47,1,1.0,1,N,230,161,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,19.863013698630137,0,2,martes,1,0,0,0,mar
31844506,1,2017-04-18 22:30:15,2017-04-18 22:32:30,1,0.9,1,N,75,74,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0,0,1,lunes,0,0,0,1,apr
15595446,2,2017-02-26 16:41:26,2017-02-26 17:21:21,1,13.31,1,N,138,61,1,41.0,0.0,0.5,5.0,0.0,0.3,46.8,11.961722488038278,0,6,sábado,0,0,1,0,feb
22124290,2,2017-03-17 20:02:10,2017-03-17 20:36:45,5,5.29,1,N,107,238,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,20.0,1,4,jueves,0,0,0,1,mar
30085867,1,2017-04-13 20:27:27,2017-04-13 20:38:00,1,1.5,1,N,161,234,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,19.897959183673468,0,3,miércoles,0,0,0,1,apr
51655787,2,2017-06-18 13:35:30,2017-06-18 13:57:07,2,7.48,1,N,161,231,1,24.0,0.0,0.5,2.0,0.0,0.3,26.8,8.064516129032258,0,6,sábado,0,1,0,0,jun
93391586,1,2017-11-04 17:23:00,2017-11-04 17:53:33,1,1.6,1,N,158,79,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56,20.0,1,5,viernes,0,0,1,0,nov
105159970,2,2017-12-12 08:41:36,2017-12-12 09:13:41,5,6.98,1,N,237,87,1,27.0,0.0,0.5,8.34,0.0,0.3,36.14,30.0,1,1,lunes,1,0,0,0,dec
71545238,2,2017-08-24 18:53:27,2017-08-24 19:24:38,1,4.33,1,N,234,262,1,21.5,1.0,0.5,4.66,0.0,0.3,27.96,20.0,1,3,miércoles,0,0,1,0,aug
11203447,1,2017-02-06 09:05:41,2017-02-06 09:13:18,1,0.8,1,N,186,107,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,19.863013698630137,0,0,domingo,1,0,0,0,feb
51346159,1,2017-06-27 20:30:15,2017-06-27 20:43:11,2,2.0,1,N,79,90,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,19.915254237288135,0,1,lunes,0,0,0,1,jun
94048990,2,2017-11-06 19:43:34,2017-11-06 19:47:04,1,0.42,1,N,43,236,1,4.0,1.0,0.5,0.87,0.0,0.3,6.67,15.0,0,0,domingo,0,0,1,0,nov
108458749,2,2017-12-21 21:31:12,2017-12-21 22:11:58,6,18.17,1,N,132,145,1,51.5,0.5,0.5,0.0,0.0,0.3,52.8,0.0,0,3,miércoles,0,0,0,1,dec
82285943,1,2017-09-30 18:23:44,2017-09-30 18:36:11,2,1.7,1,N,107,114,1,10.0,0.0,0.5,1.62,0.0,0.3,12.42,15.0,0,5,viernes,0,0,1,0,sep
1925797,2,2017-01-22 05:52:57,2017-01-22 05:54:43,3,0.68,1,N,237,140,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,20.0,1,6,sábado,0,0,0,1,jan
92526043,1,2017-11-02 07:59:48,2017-11-02 08:09:47,1,1.2,1,N,237,230,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,19.886363636363637,0,3,miércoles,1,0,0,0,nov
9485897,2,2017-02-10 09:46:09,2017-02-10 10:18:20,5,5.55,1,N,166,100,1,24.5,0.0,0.5,1.0,0.0,0.3,26.3,3.9525691699604746,0,4,jueves,1,0,0,0,feb
39558186,2,2017-05-16 17:00:25,2017-05-16 17:10:49,2,0.9,1,N,237,43,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76,20.0,1,1,lunes,0,0,1,0,may
35500357,2,2017-04-11 02:33:23,2017-04-11 02:43:05,6,4.44,1,N,164,75,1,14.0,0.5,0.5,3.82,0.0,0.3,19.12,24.967320261437905,1,1,lunes,0,0,0,1,apr
3309215,2,2017-01-12 21:24:01,2017-01-12 22:00:29,1,7.66,1,N,164,112,1,29.0,0.5,0.5,4.0,0.0,0.3,34.3,13.201320132013203,0,3,miércoles,0,0,0,1,jan
54920609,2,2017-06-29 07:52:39,2017-06-29 07:56:56,5,0.91,1,N,48,230,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,20.0,1,3,miércoles,1,0,0,0,jun
42411919,2,2017-05-12 10:25:44,2017-05-12 10:29:20,5,0.7,1,N,90,68,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,20.0,1,4,jueves,0,1,0,0,may
93518302,2,2017-11-04 23:04:05,2017-11-04 23:22:20,2,2.23,1,N,79,87,1,13.0,0.5,0.5,1.7,0.0,0.3,16.0,11.888111888111887,0,5,viernes,0,0,0,1,nov
38828240,2,2017-05-07 02:14:43,2017-05-07 02:30:22,2,3.39,1,N,141,68,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,20.0,1,6,sábado,0,0,0,1,may
107313310,2,2017-12-18 13:08:13,2017-12-18 13:22:34,1,2.66,1,N,234,13,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,20.0,1,0,domingo,0,1,0,0,dec
80479432,2,2017-09-24 23:45:45,2017-09-25 00:15:14,1,17.99,2,N,132,234,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,25.0,1,6,sábado,0,0,0,1,sep
101024082,1,2017-11-29 19:11:40,2017-11-29 19:16:02,1,0.8,1,N,100,234,1,5.0,1.0,0.5,1.35,0.0,0.3,8.15,19.852941176470587,0,2,martes,0,0,1,0,nov
12890791,2,2017-02-18 06:53:13,2017-02-18 07:00:42,1,1.09,1,N,137,100,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0,9.58904109589041,0,5,viernes,1,0,0,0,feb
33168471,2,2017-04-22 12:16:33,2017-04-22 12:23:26,6,0.77,1,N,229,237,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,24.931506849315074,1,5,viernes,0,1,0,0,apr
93438881,1,2017-11-04 19:48:26,2017-11-04 20:04:50,1,2.5,1,N,75,229,1,12.5,0.0,0.5,1.8,0.0,0.3,15.1,13.533834586466167,0,5,viernes,0,0,1,0,nov
7620460,1,2017-02-02 12:34:02,2017-02-02 13:02:11,1,7.4,1,N,87,236,1,27.0,0.0,0.5,5.55,0.0,0.3,33.35,19.964028776978417,0,3,miércoles,0,1,0,0,feb
106006070,1,2017-12-14 16:16:19,2017-12-14 16:39:23,1,3.5,1,N,170,263,1,16.5,1.0,0.5,2.75,0.0,0.3,21.05,15.027322404371585,0,3,miércoles,0,0,1,0,dec
41452590,2,2017-05-09 18:12:23,2017-05-09 18:23:24,1,1.46,1,N,90,79,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96,20.0,1,1,lunes,0,0,1,0,may
62272644,1,2017-07-22 09:24:22,2017-07-22 09:33:08,1,1.1,1,N,230,162,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8,18.072289156626503,0,5,viernes,1,0,0,0,jul
21571346,1,2017-03-16 00:16:13,2017-03-16 00:22:42,1,1.2,1,N,137,233,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,19.871794871794872,0,3,miércoles,0,0,0,1,mar
104342400,2,2017-12-09 16:58:07,2017-12-09 17:03:19,1,0.75,1,N,263,263,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,20.0,1,5,viernes,0,0,1,0,dec
27693191,2,2017-04-04 09:29:53,2017-04-04 09:38:14,1,0.7,1,N,186,48,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,20.000000000000004,1,1,lunes,1,0,0,0,apr
83954137,1,2017-10-06 08:44:44,2017-10-06 09:03:03,2,4.5,1,N,50,13,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75,19.942196531791907,0,4,jueves,1,0,0,0,oct
63531838,1,2017-07-26 20:39:46,2017-07-26 21:10:33,1,5.9,1,N,68,202,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,19.959677419354836,0,2,martes,0,0,0,1,jul
95497585,2,2017-11-11 01:08:52,2017-11-11 01:15:25,1,0.84,1,N,234,107,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,20.0,1,5,viernes,0,0,0,1,nov
98754467,2,2017-11-21 09:58:20,2017-11-21 10:11:05,3,0.7,1,N,170,100,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3,10.75268817204301,0,1,lunes,1,0,0,0,nov
111651656,1,2017-01-01 23:42:26,2017-01-02 00:04:58,1,9.2,1,N,132,177,1,28.5,0.5,0.5,3.0,0.0,0.3,32.8,10.067114093959733,0,6,sábado,0,0,0,1,jan
47481643,2,2017-06-02 08:56:50,2017-06-02 09:13:21,1,2.12,1,N,113,13,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8,15.625,0,4,jueves,1,0,0,0,jun
79876524,1,2017-09-22 23:14:49,2017-09-22 23:32:31,1,3.1,1,N,255,97,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,19.936708860759495,0,4,jueves,0,0,0,1,sep
70374983,2,2017-08-20 11:56:13,2017-08-20 12:19:16,5,11.26,1,N,233,138,1,32.0,0.0,0.5,9.64,5.76,0.3,48.2,25.0,1,6,sábado,0,1,0,0,aug
37147622,1,2017-05-02 11:10:14,2017-05-02 11:19:31,1,0.8,1,N,170,234,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,19.879518072289155,0,1,lunes,0,1,0,0,may
86709301,2,2017-10-14 21:59:45,2017-10-14 22:16:44,5,2.94,1,N,142,151,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,20.0,1,5,viernes,0,0,0,1,oct
51822930,1,2017-06-27 21:38:07,2017-06-27 21:50:33,1,4.0,1,N,13,48,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,20.0,1,1,lunes,0,0,0,1,jun
106521317,2,2017-12-16 00:49:45,2017-12-16 01:00:37,1,2.29,1,N,24,262,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8,8.47457627118644,0,5,viernes,0,0,0,1,dec
103640328,1,2017-12-07 17:09:48,2017-12-07 17:24:11,1,0.9,1,N,163,186,1,10.0,1.0,0.5,2.5,0.0,0.3,14.3,21.1864406779661,1,3,miércoles,0,0,1,0,dec
104264024,1,2017-12-09 12:28:58,2017-12-09 12:33:32,1,0.8,1,N,166,41,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,19.827586206896548,0,5,viernes,0,1,0,0,dec
